open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore,SMA_20,SMA_50,EMA_20,EMA_50
2024-11-17 19:00:00+00:00,1.049,1.057,1.0323,1.0352,37672855.0,2024-11-17 19:59:59.999000+00:00,39213408.15100000,112757,16714584.00000000,17400055.63710000,0,1.0691199999999998,,1.0746360048012926,1.0761209792446913
2024-11-17 20:00:00+00:00,1.0353,1.0564,1.0315,1.0505,25257265.0,2024-11-17 20:59:59.999000+00:00,26363298.63530000,82688,13393629.00000000,13988527.76540000,0,1.0654400000000002,,1.07233733767736,1.0751162349605858
2024-11-17 21:00:00+00:00,1.0505,1.0647,1.0476,1.0529,22723933.0,2024-11-17 21:59:59.999000+00:00,24000888.54190000,84021,12385716.00000000,13083514.35960000,0,1.0643099999999999,,1.0704861626604685,1.0742450100601706
2024-11-17 22:00:00+00:00,1.0529,1.0717,1.0363,1.0668,24313803.0,2024-11-17 22:59:59.999000+00:00,25651270.17540000,79673,12719388.00000000,13435155.73470000,0,1.064365,,1.0701350995499477,1.0739530488813402
2024-11-17 23:00:00+00:00,1.0671,1.0699,1.0515,1.0543,17449673.0,2024-11-17 23:59:59.999000+00:00,18511639.88640000,61251,8814848.00000000,9353022.92960000,0,1.064045,,1.068626994830905,1.073182341082072
2024-11-18 00:00:00+00:00,1.0545,1.0874,1.0543,1.07,36090963.0,2024-11-18 00:59:59.999000+00:00,38759240.93650000,133617,18967150.00000000,20376532.14990000,0,1.06568,,1.0687577572279616,1.073057543392579
2024-11-18 01:00:00+00:00,1.0702,1.14,1.0668,1.1254,51418894.0,2024-11-18 01:59:59.999000+00:00,57070512.24930000,162339,29586083.00000000,32864000.18290000,0,1.0717349999999999,,1.0741522565395845,1.075110188749733
2024-11-18 02:00:00+00:00,1.1255,1.126,1.0988,1.1153,44498128.0,2024-11-18 02:59:59.999000+00:00,49533005.47540000,146490,20085943.00000000,22353765.29080000,0,1.07424,,1.0780710892501002,1.0766862597791553
2024-11-18 03:00:00+00:00,1.1153,1.1365,1.1107,1.118,30754747.0,2024-11-18 03:59:59.999000+00:00,34522121.72470000,111652,16100421.00000000,18078592.76790000,0,1.076735,,1.0818738426548526,1.0783064064544825
2024-11-18 04:00:00+00:00,1.118,1.1461,1.1138,1.138,38292086.0,2024-11-18 04:59:59.999000+00:00,43326771.31550000,146911,19475539.00000000,22032459.28770000,0,1.079625,,1.087219190973438,1.0806473316915617
2024-11-18 05:00:00+00:00,1.1381,1.1862,1.1343,1.1603,68909208.0,2024-11-18 05:59:59.999000+00:00,79986609.67390000,232543,36597679.00000000,42480099.08490000,0,1.08409,,1.094179268023587,1.083770965742873
2024-11-18 06:00:00+00:00,1.1605,1.1865,1.1555,1.1623,53932644.0,2024-11-18 06:59:59.999000+00:00,62987899.59580000,190841,28155249.00000000,32892460.18190000,0,1.089135,,1.1006669567832452,1.0868505357137406
2024-11-18 07:00:00+00:00,1.1623,1.175,1.1415,1.1701,46238889.0,2024-11-18 07:59:59.999000+00:00,53537154.24890000,150060,22340287.00000000,25894188.58460000,0,1.09581,,1.1072796275657932,1.0901152205877116
2024-11-18 08:00:00+00:00,1.1702,1.1746,1.1473,1.1543,33909873.0,2024-11-18 08:59:59.999000+00:00,39410610.60140000,122516,15683977.00000000,18241552.86610000,0,1.09969,,1.111757758273813,1.0926322707607425
2024-11-18 09:00:00+00:00,1.1545,1.1549,1.1173,1.1266,40610479.0,2024-11-18 09:59:59.999000+00:00,46200359.60810000,174411,16847687.00000000,19176305.59410000,0,1.09972,,1.1131713051048784,1.0939643385740467
2024-11-18 10:00:00+00:00,1.1266,1.1476,1.1265,1.1467,23932973.0,2024-11-18 10:59:59.999000+00:00,27274938.98020000,121212,12490482.00000000,14233885.31920000,0,1.101685,1.09794,1.1163645141425091,1.0960324037280058
2024-11-18 11:00:00+00:00,1.1467,1.1516,1.1104,1.1193,49521709.0,2024-11-18 11:59:59.999000+00:00,55949554.02640000,183668,24106181.00000000,27225013.74320000,0,1.103455,1.099286,1.116644084224175,1.0969448584837704
2024-11-18 12:00:00+00:00,1.1193,1.1341,1.1104,1.1289,26929923.0,2024-11-18 12:59:59.999000+00:00,30281798.37230000,106158,13045491.00000000,14671216.07250000,0,1.1056599999999999,1.100508,1.117811314298063,1.0981980012883283
2024-11-18 13:00:00+00:00,1.1289,1.1453,1.1045,1.1267,46587459.0,2024-11-18 13:59:59.999000+00:00,52495771.48490000,182764,22117135.00000000,24909416.58820000,0,1.108535,1.1020560000000001,1.1186578557934856,1.0993157267280018
2024-11-18 14:00:00+00:00,1.1267,1.1527,1.1249,1.1413,32803824.0,2024-11-18 14:59:59.999000+00:00,37368486.79090000,144101,16821253.00000000,19165278.66980000,0,1.113145,1.10367,1.1208142504798204,1.1009621688170999
2024-11-18 15:00:00+00:00,1.1412,1.1758,1.138,1.1665,56539345.0,2024-11-18 15:59:59.999000+00:00,65470467.89700000,176559,29545995.00000000,34250681.93830000,0,1.11971,1.104694,1.125165274243647,1.1035322798438805
2024-11-18 16:00:00+00:00,1.1665,1.1669,1.123,1.1321,43272167.0,2024-11-18 16:59:59.999000+00:00,49376723.74650000,183170,20785354.00000000,23713584.30010000,0,1.12379,1.1034519999999999,1.1258257243156808,1.104652582595101
2024-11-18 17:00:00+00:00,1.132,1.1536,1.1162,1.1269,33358243.0,2024-11-18 17:59:59.999000+00:00,37940608.89970000,141754,16655482.00000000,18944535.88000000,0,1.12749,1.103798,1.125928036285616,1.1055250303364696
2024-11-18 18:00:00+00:00,1.1267,1.1322,1.096,1.1006,35367477.0,2024-11-18 18:59:59.999000+00:00,39357743.06970000,131877,15863237.00000000,17662724.95210000,0,1.12918,1.1029740000000001,1.1235158423536526,1.1053318918919022
2024-11-18 19:00:00+00:00,1.1006,1.1037,1.0747,1.0895,48265094.0,2024-11-18 19:59:59.999000+00:00,52459771.12960000,170033,19359359.00000000,21063502.79270000,0,1.13094,1.10228,1.1202762383199714,1.1047110333863375
2024-11-18 20:00:00+00:00,1.0895,1.1208,1.0806,1.1109,42191201.0,2024-11-18 20:59:59.999000+00:00,46625105.35530000,170735,24001994.00000000,26535888.69550000,0,1.1329850000000001,1.101016,1.1193832632418788,1.1049537379594223
2024-11-18 21:00:00+00:00,1.1109,1.14,1.1083,1.119,26428536.0,2024-11-18 21:59:59.999000+00:00,29691773.74380000,111859,13799349.00000000,15504466.30080000,0,1.132665,1.099672,1.1193467619807473,1.1055045717649352
2024-11-18 22:00:00+00:00,1.119,1.1339,1.1189,1.1249,13942432.0,2024-11-18 22:59:59.999000+00:00,15700310.68540000,58883,6701325.00000000,7547640.88310000,0,1.133145,1.098854,1.1198756417921047,1.1062651767937612
2024-11-18 23:00:00+00:00,1.1249,1.1278,1.1098,1.1137,17548195.0,2024-11-18 23:59:59.999000+00:00,19650984.95980000,83627,7734470.00000000,8663666.12110000,0,1.13293,1.098424,1.119287485430952,1.1065567384881234
2024-11-19 00:00:00+00:00,1.1138,1.148,1.1113,1.1414,29503371.0,2024-11-19 00:59:59.999000+00:00,33311072.89790000,148704,14833623.00000000,16747518.18080000,0,1.1331000000000002,1.09913,1.1213934391994327,1.1079231409003538
2024-11-19 01:00:00+00:00,1.1413,1.1416,1.1258,1.1337,15871127.0,2024-11-19 01:59:59.999000+00:00,17992311.03910000,71818,7641081.00000000,8662191.47150000,0,1.13177,1.099386,1.1225654926090105,1.1089339981199478
2024-11-19 02:00:00+00:00,1.1337,1.1357,1.1177,1.132,14475174.0,2024-11-19 02:59:59.999000+00:00,16291528.44580000,67076,6881186.00000000,7745091.59120000,0,1.130255,1.099544,1.1234640171224382,1.109838547213283
2024-11-19 03:00:00+00:00,1.1319,1.1389,1.122,1.1377,11897981.0,2024-11-19 03:59:59.999000+00:00,13470428.31970000,54259,5203831.00000000,5892487.30480000,0,1.1286349999999998,1.100788,1.1248198250155392,1.1109311532049189
2024-11-19 04:00:00+00:00,1.1377,1.1409,1.1039,1.1125,28729929.0,2024-11-19 04:59:59.999000+00:00,32109098.32250000,106968,12130967.00000000,13552976.25570000,0,1.126545,1.1017240000000001,1.1236465083473928,1.1109926766086475
2024-11-19 05:00:00+00:00,1.1125,1.123,1.1006,1.1102,25512156.0,2024-11-19 05:59:59.999000+00:00,28297765.98630000,93479,9832610.00000000,10909338.11280000,0,1.125725,1.102714,1.1223658885047838,1.1109615912514457
2024-11-19 06:00:00+00:00,1.1103,1.116,1.0978,1.1068,17075330.0,2024-11-19 06:59:59.999000+00:00,18895711.02970000,64476,7375207.00000000,8158891.85860000,0,1.1237300000000001,1.104104,1.1208834229328997,1.1107983915945263
2024-11-19 07:00:00+00:00,1.1067,1.119,1.0982,1.1023,19568680.0,2024-11-19 07:59:59.999000+00:00,21708089.02900000,80218,9822386.00000000,10899962.18970000,0,1.1228799999999999,1.1060640000000002,1.1191135731297663,1.1104651213359173
2024-11-19 08:00:00+00:00,1.1023,1.1049,1.0816,1.0969,28538368.0,2024-11-19 08:59:59.999000+00:00,31190815.26370000,102141,13664704.00000000,14936967.94160000,0,1.12128,1.106698,1.1169979947364552,1.1099331557933323
2024-11-19 09:00:00+00:00,1.0969,1.1056,1.085,1.092,23753759.0,2024-11-19 09:59:59.999000+00:00,26020525.55220000,97562,12329767.00000000,13513657.17670000,0,1.119545,1.107176,1.1146172333329833,1.109229894781829
2024-11-19 10:00:00+00:00,1.0919,1.1041,1.0854,1.1026,15545949.0,2024-11-19 10:59:59.999000+00:00,17049228.65290000,61923,9018996.00000000,9895196.75300000,0,1.11761,1.107624,1.1134727349203184,1.1089698989080319
2024-11-19 11:00:00+00:00,1.1026,1.1074,1.0971,1.1004,14599185.0,2024-11-19 11:59:59.999000+00:00,16096059.50890000,38396,8058014.00000000,8885311.00790000,0,1.114305,1.108212,1.1122277125469548,1.1086338244410503
2024-11-19 12:00:00+00:00,1.1003,1.123,1.0985,1.1089,25112382.0,2024-11-19 12:59:59.999000+00:00,27887914.84760000,58499,13582534.00000000,15088013.77570000,0,1.1131449999999998,1.109162,1.111910787542483,1.108644262698264
2024-11-19 13:00:00+00:00,1.1089,1.1102,1.0756,1.0765,45368485.0,2024-11-19 13:59:59.999000+00:00,49575766.50160000,78520,16843021.00000000,18404795.87090000,0,1.110625,1.10996,1.108538331586056,1.1073837033767635
2024-11-19 14:00:00+00:00,1.0766,1.0906,1.0688,1.0828,38823426.0,2024-11-19 14:59:59.999000+00:00,41900465.48490000,96811,19302671.00000000,20841533.35480000,0,1.1097350000000001,1.110082,1.1060870619111935,1.1064196365776748
2024-11-19 15:00:00+00:00,1.0828,1.1009,1.08,1.0963,16516915.0,2024-11-19 15:59:59.999000+00:00,18029829.53250000,50907,8585156.00000000,9372683.08230000,0,1.110075,1.109488,1.105154960776794,1.1060227880844329
2024-11-19 16:00:00+00:00,1.0964,1.1034,1.0854,1.0943,16205240.0,2024-11-19 16:59:59.999000+00:00,17732772.39450000,42415,8262636.00000000,9042989.23600000,0,1.109245,1.1092259999999998,1.104121154988528,1.1055630709046513
2024-11-19 17:00:00+00:00,1.0944,1.1002,1.084,1.0953,16291109.0,2024-11-19 17:59:59.999000+00:00,17811594.12190000,40374,6885472.00000000,7529275.19850000,0,1.1080599999999998,1.109454,1.1032810449896204,1.1051605975358416
2024-11-19 18:00:00+00:00,1.0954,1.1083,1.0865,1.0987,35312333.0,2024-11-19 18:59:59.999000+00:00,38670216.76090000,64436,16195616.00000000,17744301.68220000,0,1.10675,1.1097320000000002,1.102844754990609,1.1049072407697302
2024-11-19 19:00:00+00:00,1.0987,1.1168,1.0887,1.1056,23994181.0,2024-11-19 19:59:59.999000+00:00,26527866.89210000,56652,12256792.00000000,13557351.49730000,0,1.106345,1.11046,1.1031071592772177,1.1049344077983683
2024-11-19 20:00:00+00:00,1.1055,1.1172,1.0928,1.1048,31466697.0,2024-11-19 20:59:59.999000+00:00,34868227.79820000,79979,17085908.00000000,18939190.68560000,0,1.104515,1.111574,1.103268382203197,1.1049291369043146
2024-11-19 21:00:00+00:00,1.1047,1.1075,1.0724,1.0828,30871935.0,2024-11-19 21:59:59.999000+00:00,33460407.30130000,95435,15980277.00000000,17314460.56780000,0,1.10197,1.112526,1.1013190124695593,1.1040613276139495
2024-11-19 22:00:00+00:00,1.0829,1.0911,1.071,1.0906,18904006.0,2024-11-19 22:59:59.999000+00:00,20448463.53370000,48128,9089379.00000000,9836068.13880000,0,1.0999,1.113328,1.100298154139125,1.1035334324134025
2024-11-19 23:00:00+00:00,1.0907,1.109,1.0884,1.1003,18741176.0,2024-11-19 23:59:59.999000+00:00,20619811.79280000,51032,8734591.00000000,9610095.06470000,0,1.09803,1.114276,1.1002983299353988,1.1034066311422888
2024-11-20 00:00:00+00:00,1.1004,1.1149,1.0979,1.1098,20555837.0,2024-11-20 00:59:59.999000+00:00,22742123.10450000,95717,9752751.00000000,10789659.88460000,0,1.097895,1.115136,1.1012032508939322,1.1036573514896502
2024-11-20 01:00:00+00:00,1.1098,1.1119,1.0836,1.1018,21142548.0,2024-11-20 01:59:59.999000+00:00,23204197.57700000,93465,9217625.00000000,10115637.82380000,0,1.0974749999999998,1.1160860000000001,1.1012600841421292,1.1035845141763305
2024-11-20 02:00:00+00:00,1.1018,1.1097,1.0897,1.093,17821812.0,2024-11-20 02:59:59.999000+00:00,19590001.40460000,74199,7874430.00000000,8658256.67680000,0,1.096785,1.116546,1.1004734094619264,1.1031694351890236
2024-11-20 03:00:00+00:00,1.093,1.094,1.0556,1.0784,33696579.0,2024-11-20 03:59:59.999000+00:00,36185187.26170000,125222,17010100.00000000,18267864.72010000,0,1.09559,1.115606,1.098371179989362,1.1021980847894541
2024-11-20 04:00:00+00:00,1.0785,1.0858,1.0677,1.0787,15396514.0,2024-11-20 04:59:59.999000+00:00,16588761.26480000,64809,7955942.00000000,8573756.39710000,0,1.0946799999999999,1.114874,1.0964977342760895,1.1012765912682991
2024-11-20 05:00:00+00:00,1.0786,1.0844,1.0683,1.0842,12220300.0,2024-11-20 05:59:59.999000+00:00,13155640.35900000,54641,6082768.00000000,6550289.10860000,0,1.09429,1.114198,1.0953265214878907,1.1006069210224836
2024-11-20 06:00:00+00:00,1.0843,1.0934,1.0817,1.0844,14310309.0,2024-11-20 06:59:59.999000+00:00,15575622.14150000,53764,5917487.00000000,6439782.74020000,0,1.09338,1.113126,1.094285900393806,1.09997135549219
2024-11-20 07:00:00+00:00,1.0843,1.0927,1.0789,1.0814,16126125.0,2024-11-20 07:59:59.999000+00:00,17490404.15090000,53983,7963491.00000000,8634991.37910000,0,1.0924299999999998,1.111548,1.093058671784872,1.0992430670415159
2024-11-20 08:00:00+00:00,1.0814,1.1022,1.0759,1.0923,19953870.0,2024-11-20 08:59:59.999000+00:00,21771759.52680000,63353,10122634.00000000,11042280.16020000,0,1.0916000000000001,1.110148,1.09298641732917,1.0989707899026329
2024-11-20 09:00:00+00:00,1.0924,1.115,1.0906,1.0988,26667144.0,2024-11-20 09:59:59.999000+00:00,29465846.96160000,92840,14340104.00000000,15851796.60340000,0,1.0927149999999999,1.108722,1.093540091869249,1.0989640922593924
2024-11-20 10:00:00+00:00,1.0987,1.1207,1.0947,1.1166,24231177.0,2024-11-20 10:59:59.999000+00:00,26851465.07130000,86334,13470751.00000000,14933821.79200000,0,1.0944049999999999,1.107968,1.0957362735959872,1.0996556964845143
2024-11-20 11:00:00+00:00,1.1165,1.14,1.1093,1.1202,61161931.0,2024-11-20 11:59:59.999000+00:00,68866623.34380000,188130,31038240.00000000,34947792.51800000,0,1.0956,1.10784,1.0980661523011315,1.1004613554459062
2024-11-20 12:00:00+00:00,1.1201,1.151,1.1172,1.12,44966676.0,2024-11-20 12:59:59.999000+00:00,50996937.79580000,108706,23916109.00000000,27145316.25680000,0,1.0968849999999999,1.1073060000000001,1.1001550901772141,1.1012275768009687
2024-11-20 13:00:00+00:00,1.1199,1.129,1.1104,1.1244,26626893.0,2024-11-20 13:59:59.999000+00:00,29840013.08510000,64167,13235130.00000000,14837997.26800000,0,1.09834,1.107408,1.1024641292079556,1.1021362992793622
2024-11-20 14:00:00+00:00,1.1244,1.1473,1.122,1.1363,43214767.0,2024-11-20 14:59:59.999000+00:00,49092050.96120000,97982,22323642.00000000,25376708.24450000,0,1.10022,1.107556,1.105686593092912,1.103476052248799
2024-11-20 15:00:00+00:00,1.1362,1.1386,1.1113,1.1208,26045791.0,2024-11-20 15:59:59.999000+00:00,29235573.61480000,60280,12620583.00000000,14168414.27820000,0,1.10098,1.107438,1.1071259651793013,1.104155422748846
2024-11-20 16:00:00+00:00,1.1208,1.1306,1.0863,1.0953,35412714.0,2024-11-20 16:59:59.999000+00:00,38993268.37480000,84997,16512525.00000000,18200659.14860000,0,1.100505,1.1065180000000001,1.1059996827812726,1.1038081512684992
2024-11-20 17:00:00+00:00,1.0953,1.1051,1.08,1.0803,25837637.0,2024-11-20 17:59:59.999000+00:00,28268040.47310000,60760,11821673.00000000,12943577.58900000,0,1.1003800000000001,1.104794,1.1035520939449608,1.10288626298346
2024-11-20 18:00:00+00:00,1.0804,1.0978,1.0732,1.086,32913422.0,2024-11-20 18:59:59.999000+00:00,35708095.15960000,75225,14951825.00000000,16224820.70990000,0,1.10015,1.103872,1.1018804659502026,1.1022240565919517
2024-11-20 19:00:00+00:00,1.0858,1.0876,1.065,1.0832,21959884.0,2024-11-20 19:59:59.999000+00:00,23636283.07820000,49413,10211743.00000000,10996106.16530000,0,1.0992950000000001,1.102998,1.1001013739549452,1.1014780151569732
2024-11-20 20:00:00+00:00,1.0832,1.0969,1.0755,1.0913,17960380.0,2024-11-20 20:59:59.999000+00:00,19552931.17540000,39682,9578667.00000000,10432636.35980000,0,1.0983699999999998,1.102812,1.099263147863998,1.10107887730768
2024-11-20 21:00:00+00:00,1.0913,1.1082,1.0868,1.1045,15225358.0,2024-11-20 21:59:59.999000+00:00,16713727.37540000,35679,8678911.00000000,9528428.82830000,0,1.098505,1.103112,1.0997618956864745,1.1012130389818886
2024-11-20 22:00:00+00:00,1.1044,1.119,1.1013,1.1112,19608008.0,2024-11-20 22:59:59.999000+00:00,21778657.92250000,43327,10664210.00000000,11844423.67870000,0,1.099415,1.103118,1.1008512389544294,1.1016046845120107
2024-11-20 23:00:00+00:00,1.1113,1.12,1.098,1.1041,16748982.0,2024-11-20 23:59:59.999000+00:00,18558998.25650000,39570,8392767.00000000,9302387.02070000,0,1.1007,1.1028200000000001,1.1011606447682933,1.1017025400213436
2024-11-21 00:00:00+00:00,1.1042,1.1154,1.0986,1.1135,17394366.0,2024-11-21 00:59:59.999000+00:00,19271404.17460000,106077,8955118.00000000,9922290.96530000,0,1.10244,1.102592,1.1023358214570274,1.1021651855107029
2024-11-21 01:00:00+00:00,1.1136,1.1307,1.1061,1.1201,21450957.0,2024-11-21 01:59:59.999000+00:00,24051090.41210000,115127,11434887.00000000,12822663.07260000,0,1.1042349999999999,1.10272,1.1040276479849296,1.1028685115691066
2024-11-21 02:00:00+00:00,1.12,1.1207,1.0774,1.0922,36645973.0,2024-11-21 02:59:59.999000+00:00,40078735.53230000,157541,15948507.00000000,17431637.38950000,0,1.104625,1.1017359999999998,1.1029012053196983,1.1024501385663967
2024-11-21 03:00:00+00:00,1.0922,1.11,1.0897,1.0957,27107319.0,2024-11-21 03:59:59.999000+00:00,29839820.09530000,124917,14233857.00000000,15671864.28960000,0,1.10534,1.100976,1.1022153762416318,1.1021854272500675
2024-11-21 04:00:00+00:00,1.0956,1.1187,1.0851,1.1149,32501155.0,2024-11-21 04:59:59.999000+00:00,35850295.85550000,149877,17732964.00000000,19554116.38970000,0,1.10647,1.1006340000000001,1.1034234356471906,1.1026840379461433
2024-11-21 05:00:00+00:00,1.1148,1.1318,1.1019,1.1075,28458410.0,2024-11-21 05:59:59.999000+00:00,31787366.31520000,136922,12961905.00000000,14488690.55740000,0,1.106905,1.10003,1.1038116798712676,1.1028728992031573
