open_time,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_volume,taker_buy_quote_volume,ignore,SMA_20,SMA_50,EMA_20,EMA_50
2025-10-18 02:45:00+00:00,2.3254,2.3264,2.3181,2.3227,652491.7,2025-10-18 02:59:59.999000+00:00,1514989.12441000,9228,293505.50000000,681412.75742000,0,2.316755,2.306222,2.3189789864013424,2.3041411063627097
2025-10-18 03:00:00+00:00,2.3227,2.332,2.3227,2.332,438651.1,2025-10-18 03:14:59.999000+00:00,1020539.93248000,6462,256044.40000000,595787.02850000,0,2.317015,2.3076339999999997,2.320219082934548,2.3052336119955448
2025-10-18 03:15:00+00:00,2.332,2.3397,2.3303,2.3376,699486.4,2025-10-18 03:29:59.999000+00:00,1633395.79708000,8140,336940.30000000,786794.81632000,0,2.3176949999999996,2.3091720000000002,2.3218744083693528,2.3065028821133664
2025-10-18 03:30:00+00:00,2.3376,2.3436,2.3351,2.336,512697.6,2025-10-18 03:44:59.999000+00:00,1199736.25218000,7595,262349.30000000,613876.70074000,0,2.3188299999999997,2.310624,2.3232197028103667,2.3076596318344107
2025-10-18 03:45:00+00:00,2.336,2.3409,2.3352,2.3389,462658.0,2025-10-18 03:59:59.999000+00:00,1081495.11033000,8767,243252.60000000,568635.26459000,0,2.319895,2.3118619999999996,2.324713064447475,2.308884744311493
2025-10-18 04:00:00+00:00,2.3389,2.3396,2.3311,2.3311,804560.9,2025-10-18 04:14:59.999000+00:00,1878933.33231000,12559,306635.70000000,715969.08329000,0,2.321225,2.312872,2.3253213440239056,2.3097559308090814
2025-10-18 04:15:00+00:00,2.3311,2.333,2.3281,2.3314,370217.4,2025-10-18 04:29:59.999000+00:00,862805.12317000,7319,143929.50000000,335449.68594000,0,2.32286,2.313484,2.3259002636406763,2.3106047178361764
2025-10-18 04:30:00+00:00,2.3315,2.3323,2.3206,2.3214,740886.7,2025-10-18 04:44:59.999000+00:00,1722897.32317000,7111,248595.00000000,578067.13898000,0,2.32393,2.313818,2.3254716671034688,2.3110280622347577
2025-10-18 04:45:00+00:00,2.3214,2.322,2.3177,2.3188,443930.7,2025-10-18 04:59:59.999000+00:00,1029952.44814000,5113,196217.60000000,455246.80290000,0,2.32519,2.314176,2.3248362702364718,2.3113328441079046
2025-10-18 05:00:00+00:00,2.3188,2.328,2.3186,2.3273,523278.5,2025-10-18 05:14:59.999000+00:00,1216097.06232000,5164,304976.30000000,708620.31567000,0,2.326575,2.314838,2.3250709111663315,2.3119590070840657
2025-10-18 05:15:00+00:00,2.3273,2.3276,2.3201,2.3206,260080.4,2025-10-18 05:29:59.999000+00:00,604601.82758000,4781,126338.40000000,293704.39202000,0,2.32694,2.315406,2.324645110102871,2.312297869551357
2025-10-18 05:30:00+00:00,2.3207,2.3254,2.3155,2.324,374161.0,2025-10-18 05:44:59.999000+00:00,867933.15947000,5392,179714.00000000,416941.59888000,0,2.32728,2.3160220000000002,2.324583671045455,2.3127567766277743
2025-10-18 05:45:00+00:00,2.324,2.3355,2.324,2.3328,724310.9,2025-10-18 05:59:59.999000+00:00,1688578.52977000,7037,293087.10000000,683068.70970000,0,2.328435,2.317042,2.325366178564935,2.3135427853874693
2025-10-18 06:00:00+00:00,2.3327,2.347,2.3316,2.3444,673554.2,2025-10-18 06:14:59.999000+00:00,1577369.56580000,8550,387931.80000000,908461.49442000,0,2.329685,2.318168,2.3271789234635127,2.3147528722350192
2025-10-18 06:15:00+00:00,2.3444,2.346,2.3405,2.3426,656280.1,2025-10-18 06:29:59.999000+00:00,1537314.11929000,7190,269050.10000000,630287.42689000,0,2.330435,2.319164,2.3286475974193683,2.315844916461097
2025-10-18 06:30:00+00:00,2.3426,2.3453,2.339,2.34,427318.9,2025-10-18 06:44:59.999000+00:00,1000993.60108000,6889,182595.70000000,427753.27341000,0,2.331175,2.320078,2.3297287786175236,2.3167921746390934
2025-10-18 06:45:00+00:00,2.34,2.3524,2.3383,2.3506,909398.9,2025-10-18 06:59:59.999000+00:00,2134905.07035000,9825,510221.30000000,1198040.64367000,0,2.3319900000000002,2.32095,2.331716513987283,2.3181179717120703
2025-10-18 07:00:00+00:00,2.3506,2.3758,2.3506,2.3653,4078044.6,2025-10-18 07:14:59.999000+00:00,9656714.93719000,31597,1833640.30000000,4339892.70714000,0,2.3338600000000005,2.32209,2.3349149412265895,2.319968247331205
2025-10-18 07:15:00+00:00,2.3653,2.3659,2.3534,2.3561,1215800.8,2025-10-18 07:29:59.999000+00:00,2867894.63667000,14427,655597.40000000,1546222.35032000,0,2.334955,2.323124,2.336932565871676,2.3213851788084128
2025-10-18 07:30:00+00:00,2.3561,2.3659,2.3534,2.3637,1198691.4,2025-10-18 07:44:59.999000+00:00,2827976.98765000,10951,771490.20000000,1820384.08302000,0,2.3368650000000004,2.324184,2.339481845312469,2.3230445835610243
2025-10-18 07:45:00+00:00,2.3637,2.3732,2.3496,2.3539,1657331.8,2025-10-18 07:59:59.999000+00:00,3918957.39331000,16006,863042.20000000,2040800.89086000,0,2.338425,2.325188,2.340855002901758,2.3242545998919644
2025-10-18 08:00:00+00:00,2.354,2.3598,2.3505,2.3571,756423.0,2025-10-18 08:14:59.999000+00:00,1781590.48232000,12312,437795.10000000,1031227.54080000,0,2.33968,2.326394,2.3424021454825428,2.325542654798162
2025-10-18 08:15:00+00:00,2.357,2.3586,2.3502,2.3523,563411.4,2025-10-18 08:29:59.999000+00:00,1326474.82166000,9416,294689.80000000,693831.25582000,0,2.340415,2.3275,2.343344798293729,2.3265919624531364
2025-10-18 08:30:00+00:00,2.3523,2.3553,2.3495,2.3527,490923.0,2025-10-18 08:44:59.999000+00:00,1155062.96824000,7909,229577.30000000,540135.08822000,0,2.34125,2.328416,2.3442357698848024,2.3276158070628172
2025-10-18 08:45:00+00:00,2.3527,2.3566,2.347,2.3483,678943.7,2025-10-18 08:59:59.999000+00:00,1596511.99617000,8840,291821.00000000,686296.39467000,0,2.34172,2.3290260000000003,2.3446228394195834,2.3284269518838836
2025-10-18 09:00:00+00:00,2.3483,2.3563,2.347,2.3546,587959.4,2025-10-18 09:14:59.999000+00:00,1382954.98068000,10069,225120.60000000,529661.37809000,0,2.342895,2.3298740000000002,2.345573045189147,2.329453345927653
2025-10-18 09:15:00+00:00,2.3545,2.3648,2.3482,2.3611,794608.3,2025-10-18 09:29:59.999000+00:00,1872642.87402000,10381,499526.70000000,1176857.68162000,0,2.34438,2.330876,2.3470518027901806,2.3306943911853923
2025-10-18 09:30:00+00:00,2.361,2.3624,2.3496,2.3558,1705366.6,2025-10-18 09:44:59.999000+00:00,4012608.16442000,7846,1135630.20000000,2671092.67188000,0,2.3461000000000003,2.3315460000000003,2.347884964429211,2.3316789248643963
2025-10-18 09:45:00+00:00,2.3558,2.3601,2.3504,2.3576,707080.6,2025-10-18 09:59:59.999000+00:00,1665707.04265000,10457,361612.60000000,851958.36739000,0,2.34804,2.332144,2.348810205912143,2.332695437614812
2025-10-18 10:00:00+00:00,2.3576,2.3589,2.3521,2.353,375809.8,2025-10-18 10:14:59.999000+00:00,884950.18397000,7456,186631.20000000,439454.02085000,0,2.349325,2.332618,2.34920923392051,2.333491694963251
2025-10-18 10:15:00+00:00,2.3529,2.356,2.3477,2.3558,603564.6,2025-10-18 10:29:59.999000+00:00,1418934.95150000,9932,334683.10000000,786764.97831000,0,2.3510850000000003,2.333038,2.3498369259280802,2.334366530454888
2025-10-18 10:30:00+00:00,2.3559,2.368,2.3555,2.3665,713440.3,2025-10-18 10:44:59.999000+00:00,1685157.12387000,11452,341786.40000000,807234.19434000,0,2.35321,2.333832,2.351423885363501,2.335626666515481
2025-10-18 10:45:00+00:00,2.3664,2.3665,2.3544,2.3606,583011.8,2025-10-18 10:59:59.999000+00:00,1377327.88533000,10853,224929.80000000,531386.54054000,0,2.3546000000000005,2.334564,2.3522978010431674,2.3366060129266386
2025-10-18 11:00:00+00:00,2.3606,2.364,2.3568,2.363,842416.9,2025-10-18 11:14:59.999000+00:00,1987726.10664000,8606,361798.90000000,853839.52163000,0,2.3555300000000003,2.3355580000000002,2.353317058086675,2.337641071243241
2025-10-18 11:15:00+00:00,2.363,2.367,2.3603,2.361,655066.6,2025-10-18 11:29:59.999000+00:00,1548392.35551000,8417,273629.60000000,646790.19112000,0,2.3564499999999997,2.336426,2.354048766840325,2.338557107665075
2025-10-18 11:30:00+00:00,2.361,2.3731,2.3594,2.3727,741531.8,2025-10-18 11:44:59.999000+00:00,1755232.23489000,8010,422833.60000000,1000796.22763000,0,2.358085,2.33779,2.3558250747602942,2.339896044619386
2025-10-18 11:45:00+00:00,2.3728,2.3795,2.3711,2.3789,1074034.0,2025-10-18 11:59:59.999000+00:00,2551045.57101000,12356,638148.00000000,1515950.25134000,0,2.3595,2.339394,2.3580226866878853,2.341425611497057
2025-10-18 12:00:00+00:00,2.3788,2.3904,2.3785,2.3881,1457958.7,2025-10-18 12:14:59.999000+00:00,3475881.35531000,18626,761268.70000000,1814663.85895000,0,2.3606399999999996,2.341156,2.3608871927176107,2.343255979673643
2025-10-18 12:15:00+00:00,2.388,2.3915,2.3758,2.3792,930056.0,2025-10-18 12:29:59.999000+00:00,2216555.96552000,13883,416574.10000000,992987.31029000,0,2.361795,2.342868,2.362631269601648,2.3446655490982065
2025-10-18 12:30:00+00:00,2.3791,2.38,2.37,2.3797,947287.0,2025-10-18 12:44:59.999000+00:00,2248682.95612000,9760,306089.70000000,726781.07775000,0,2.362595,2.34447,2.3642568629729195,2.346039449133571
2025-10-18 12:45:00+00:00,2.3797,2.3815,2.3732,2.3754,504198.4,2025-10-18 12:59:59.999000+00:00,1198984.71148000,8251,247433.60000000,588301.33112000,0,2.36367,2.3457120000000002,2.365318114118356,2.347190843285196
2025-10-18 13:00:00+00:00,2.3755,2.3759,2.3646,2.3737,706350.8,2025-10-18 13:14:59.999000+00:00,1673440.23732000,11598,238513.70000000,565083.60513000,0,2.3645,2.346842,2.366116388964227,2.3482304180583253
2025-10-18 13:15:00+00:00,2.3737,2.3744,2.3642,2.3671,876342.8,2025-10-18 13:29:59.999000+00:00,2076187.93475000,11151,448594.60000000,1062708.66648000,0,2.36524,2.34799,2.366210066205729,2.3489704016638813
2025-10-18 13:30:00+00:00,2.3671,2.3675,2.3568,2.3608,1006210.6,2025-10-18 13:44:59.999000+00:00,2376110.10198000,14948,443236.80000000,1046671.49883000,0,2.3656449999999998,2.348818,2.3656948218051834,2.3494343074809843
2025-10-18 13:45:00+00:00,2.3607,2.369,2.3561,2.363,642788.2,2025-10-18 13:59:59.999000+00:00,1517787.73093000,10929,271396.20000000,640875.32692000,0,2.36638,2.349526,2.3654381721094517,2.3499662954229064
